id,exchange_name,exchange_pair,volume(24h),price,volume(%)
dash,OKEx,DASH/BCH,2645,529.02,0.0
dash,BitBay,DASH/EUR,1760,552.73,0.0
dash,COSS,DASH/BTC,1466,547.09,0.0
dash,Cryptox,DASH/BTC,1462,544.25,0.0
dash,SouthXchange,DASH/BTC,1283,554.10,0.0
dash,Abucoins,DASH/BTC,1196,544.02,0.0
dash,BitBay,DASH/BTC,1073,539.77,0.0
dash,Bisq,DASH/BTC,981,493.35,0.0
dash,Trade Satoshi,DASH/BTC,757,608.36,0.0
dash,OpenLedger DEX,DASH/BTS,664,563.78,0.0
dash,AEX,DASH/BTC,450,539.67,0.0
dash,BTC Trade UA,DASH/UAH,386,524.98,0.0
dash,OpenLedger DEX,DASH/BITUSD,303,549.52,0.0
dash,BitBay,DASH/USD,283,537.00,0.0
dash,Braziliex,DASH/BRL,237,561.03,0.0
dash,OpenLedger DEX,DASH/BITCNY,121,553.51,0.0
dash,Bleutrade,DASH/BTC,114,517.92,0.0
dash,Qryptos,DASH/BTC,83,550.37,0.0
dash,BitFlip,DASH/USD,80,560.00,0.0
dash,Livecoin,EMC/DASH,64,710.59,0.0
dash,Bitsane,XRP/DASH,62,503.54,0.0
dash,Bitsane,DASH/BTC,61,537.32,0.0
dash,Trade Satoshi,DASH/LTC,55,697.86,0.0
dash,CoinExchange,DASH/ETH,27,483.89,0.0
dash,Tux Exchange,DASH/BTC,23,556.02,0.0
dash,Trade Satoshi,DASH/USDT,21,609.71,0.0
dash,Trade Satoshi,DASH/DOGE,21,628.99,0.0
dash,Bitsane,DASH/EUR,19,481.15,0.0
dash,LocalTrade,EDR/DASH,8,439.43,0.0
dash,Bitsane,DASH/ETH,6,483.16,0.0
dash,Coingi,DASH/BTC,2,498.67,0.0
dash,Bleutrade,DASH/DOGE,1,487.91,0.0
dash,OpenLedger DEX,DASH/BTC,0,541.35,0.0
dash,Coinbe,DASH/BTC,0,511.71,0.0
dash,C-CEX,DASH/LTC,0,734.27,0.0
dash,C-CEX,DASH/USD,0,569.53,0.0
dash,Bittylicious,DASH/EUR,0,691.09,0.0
dash,Bittylicious,DASH/GBP,0,555.83,0.0
dash,Quoine,DASH/USD,0,503.63,0.0
dash,SouthXchange,DASH/BCH,0,539.12,0.0
dash,SouthXchange,DASH/USD,0,482.99,0.0
dash,Cryptomate,DASH/GBP,0,590.46,0.0
dash,Braziliex,DASH/BTC,0,588.73,0.0
dash,BitFlip,DASH/BTC,0,511.61,0.0
dash,BitFlip,DASH/EUR,0,630.34,0.0
dash,BitFlip,DASH/RUB,0,581.21,0.0
dash,BitFlip,DASH/UAH,0,170.74,0.0
dash,Coinrail,DASH/KRW,0,517.97,0.0
iota,Bitfinex,MIOTA/USD,10519400,1.39,0.3685
iota,Coinone,IOTA/KRW,4914990,1.44,0.1722
iota,OKEx,IOTA/BTC,3247040,1.40,0.1137
iota,Binance,IOTA/BTC,2971300,1.39,0.1041
iota,OKEx,IOTA/USDT,2141520 ,1.40,0.075
iota,Bitfinex,MIOTA/BTC,2127770,1.39,0.0745
iota,Binance,IOTA/ETH,1006650,1.40,0.0353
iota,OKEx,IOTA/ETH,515370,1.40,0.0181
iota,Bitfinex,MIOTA/ETH,376925,1.39,0.0132
iota,Ovis,MIOTA/TRY,237948,1.47,0.0083
iota,Bitfinex,MIOTA/EUR,123195,1.39,0.0043
iota,Binance,IOTA/BNB,122574, 1.39,0.0043
iota,Vebitcoin,MIOTA/TRY,86100,1.47,0.003
iota,Exrates,MIOTA/USD,73288,1.38,0.0026
iota,Exrates,MIOTA/BTC,62007,1.44,0.0022
iota,Gate.io,IOTA/USDT,16139,1.45,0.0006
iota,Gate.io,IOTA/BTC,3198,1.42,0.0001
iota,CoinFalcon,IOT/BTC,696,1.46,0.0
nem,Zaif,XEM/JPY,15777100,0.404112,0.2279
nem,Upbit,XEM/KRW,14490900,0.410838,0.20929999999999999
nem,Bittrex,XEM/BTC,11554300,0.399063,0.16690000000000002
nem,OKEx,XEM/BTC,7023390,0.394451,0.1014
nem,Upbit,XEM/BTC,5766040,0.399063,0.0833
nem,Poloniex,XEM/BTC,5303450,0.398866,0.0766
nem,HitBTC,XEM/BTC,1741890,0.400044,0.0252
nem,Huobi,XEM/USDT,1253470,0.405330,0.0181
nem,AEX,XEM/BTC,1028190,0.382676,0.0149
nem,Huobi,XEM/BTC,1005830,0.406127,0.014499999999999999
nem,Zaif,XEM/BTC,997870,0.401221 ,0.0144
nem,OKEx,XEM/USDT,760646,0.391350,0.011000000000000001
nem,AEX,XEM/BITCNY,691460,0.389358,0.01
nem,Bitcoin Indonesia,NEM/BTC,246518,0.400927,0.0036
nem,Koineks,XEM/TRY,237705,0.399063,0.0034000000000000002
nem,Cryptopia,XEM/BTC,219431,0.393764,0.0032
nem,Bittrex,XEM/ETH,194012,0.404348,0.0028000000000000004
nem,HitBTC,XEM/USDT,171127,0.406614,0.0025
nem,Livecoin,XEM/BTC,149429,0.393470,0.0022
nem,Upbit,XEM/ETH,119707,0.395303,0.0017000000000000001
nem,Exrates,XEM/USD,104643,0.353630,0.0015
nem,Exrates,XEM/BTC,104140,0.363797,0.0015
nem,Livecoin,XEM/USD,62583,0.407000,0.0009
nem,HitBTC,XEM/ETH,62049,0.402995,0.0009
nem,OKEx,XEM/ETH,61452,0.391008,0.0009
nem,Vebitcoin,XEM/TRY,56548,0.412190,0.0008
nem,YoBit,XEM/BTC,15749,0.427322,0.0002
nem,YoBit,XEM/USD,8714,0.440932,0.0001
nem,Abucoins,XEM/BTC,8099,0.396413,0.0001
nem,Livecoin,XEM/ETH,5024,0.397112,0.0001
nem,COSS,XEM/ETH,4824,0.360365,0.0001
nem,COSS,XEM/BTC,4322,0.372864,0.0001
nem,LiteBit.eu,XEM/EUR,3018,0.399979,0.0
nem,Qryptos,XEM/BTC,642,0.390232,0.0
nem,Cryptomate,XEM/GBP,485,0.447007,0.0
nem,Coinbe,XEM/BTC,0,0.421925,0.0
tron,Binance,TRX/BTC,51330900,0.039053,0.1949
tron,Binance,TRX/ETH,44953800,0.039094,0.1707
tron,Huobi,TRX/ETH,44356000,0.039277,0.1684
tron,Bit-Z,TRX/BTC,39544400,0.039053,0.1501
tron,Huobi,TRX/BTC,15488900,0.039200,0.0588
tron,Bit-Z,TRX/ETH,12492800,0.039108,0.047400000000000005
tron,CoinEgg,TRX/BTC,12100500,0.039033,0.045899999999999996
tron,Upbit,TRX/BTC,8710630,0.039249,0.0331
tron,Liqui,TRX/BTC,7610270,0.039053,0.028900000000000002
tron,Liqui,TRX/ETH,6696020,0.039042,0.0254
tron,Bittrex,TRX/BTC,5922740,0.039249,0.0225
tron,Coinnest,TRON/KRW,4971170,0.036007,0.0189
tron,Huobi,TRX/USDT,1227700,0.039515,0.004699999999999999
tron,Bibox,TRX/ETH,1086040,0.039211,0.0040999999999999995
tron,Qryptos,TRX/BTC,999498,0.038562,0.0038
tron,Qryptos,TRX/ETH,974677,0.039417,0.0037
tron,Liqui,TRX/USDT,946532,0.039125,0.0036
tron,Ethfinex,TRX/USD,611583,0.039000,0.0023
tron,Koinex,TRX/INR,395576,0.040465,0.0015
tron,HitBTC,TRX/USDT,345251,0.039849,0.0013
tron,Gatecoin,TRX/BTC,312284,0.037483,0.0012
tron,Bittrex,TRX/ETH,255720,0.039174,0.001
tron,Upbit,TRX/ETH,247897,0.039174,0.0009
tron,Bibox,TRX/BTC,212411,0.039151,0.0008
tron,Gate.io,TRX/USDT,210326,0.039336,0.0008
tron,HitBTC,TRX/BTC,196542,0.039249,0.0007000000000000001
tron,OKEx,TRX/BTC,138711,0.038955,0.0005
tron,Ethfinex,TRX/BTC,138571,0.039249,0.0005
tron,HitBTC,TRX/ETH,132742,0.038976,0.0005
tron,Bancor Network,TRX/BNT,128256,0.039330,0.0005
tron,Coinrail,TRX/BTC,106715,0.039151,0.0004
tron,OKEx,TRX/USDT,95805,0.038924,0.0004
tron,YoBit,TRX/BTC,78004,0.039249,0.0003
tron,Cryptopia,TRX/BTC,64831,0.039249,0.0002
tron,Ovis,TRX/TRY,60540,0.039723,0.0002
tron,Vebitcoin,TRX/TRY,55461,0.042007,0.0002
tron,Ethfinex,TRX/ETH,42529,0.039248,0.0002
tron,YoBit,TRX/USD,32330,0.040479,0.0001
tron,Mercatox,TRX/ETH,19335,0.040116,0.0001
tron,Gate.io,TRX/ETH,15712,0.039211,0.0001
tron,Mercatox,TRX/BTC,14615,0.039543,0.0001
tron,OKEx,TRX/ETH,11807,0.039270,0.0
tron,Livecoin,TRX/BTC,11050,0.039249,0.0
tron,Rfinex,TRX/ETH,7322,0.039049,0.0
tron,Cobinhood,TRX/BTC,5501,0.040230,0.0
tron,Cobinhood,TRX/ETH,3806,0.037726,0.0
tron,Livecoin,TRX/USD,3148,0.041400,0.0
tron,BitFlip,TRX/RUB,2634,0.041566,0.0
tron,IDEX,TRX/ETH,2627,0.040851,0.0
tron,Abucoins,TRX/BTC,1736 ,0.039445,0.0
tron,Tidex,TRX/BTC,1315,0.038562,0.0
tron,Token Store,TRX/ETH,1159,0.058464,0.0
tron,Tidex,TRX/ETH,669,0.039071,0.0
tron,CoinFalcon,TRX/BTC,366,0.040132,0.0
tron,BitFlip,TRX/USD,364,0.044000,0.0
tron,CoinFalcon,TRX/ETH,340,0.042859,0.0
tron,Livecoin,TRX/ETH,237,0.039468,0.0
tron,Gatecoin,TRX/ETH,216,0.038240,0.0
tron,BitFlip,TRX/EUR,22,0.049300,0.0
tron,BitFlip,TRX/UAH,0,0.045129,0.0
tron,BitFlip,TRX/BTC,0,0.039249,0.0
tron,Cobinhood,TRX/USDT,0,0.040251,0.0
tether,OKEx,BTC/USDT,463785000,1.00,0.1998
tether,Binance,BTC/USDT,406806000,1.00,0.1752
tether,Huobi,BTC/USDT,206221000,1.00,0.0888
tether,OKEx,ETH/USDT,150217000,1.00,0.0647
tether,OKEx,LTC/USDT,139818000,1.00,0.0602
tether,OKEx,BCH/USDT,65543200,1.00,0.0282
tether,HitBTC,BTC/USDT,55628200,0.985956,0.024
tether,Huobi,ETH/USDT,48671800,1.00,0.021
tether,Bittrex,BTC/USDT,47192300,0.999207,0.0203
tether,OKEx,ETC/USDT,46672100,1.00,0.020099999999999996
tether,Binance,ETH/USDT,45819900,1.00,0.0197
tether,Huobi,EOS/USDT,38513200, 0.998322,0.0166
tether,Huobi,HT/USDT,37729600,1.00,0.0163
tether,Poloniex,BTC/USDT,37405700,1.00,0.0161
tether,Binance,LTC/USDT,29995600,1.00,0.0129
tether,Huobi,BCH/USDT,28162600,1.00,0.0121
tether,Binance,BNB/USDT,27844400 ,1.00,0.012
tether,Binance,NEO/USDT,27463800,0.997736,0.0118
tether,Huobi,LTC/USDT,23859500,1.00,0.0103
tether,Huobi,DASH/USDT,19966900,1.01,0.0086
tether,OKEx,EOS/USDT,19950400,0.998487,0.0086
tether,Huobi,XRP/USDT,18366800,1.00,0.0079
tether,Huobi,ETC/USDT,17619800,0.999707,0.0076
tether,OKEx,XRP/USDT,17204000,1.00,0.0074
tether,Coinbene,BTC/USDT,11463900,1.00,0.0049
tether,Binance,BCC/USDT,11457700,1.00,0.0049
tether,Huobi,IOST/USDT,10732500,0.995404,0.0046
tether,Huobi,THETA/USDT,10174000,1.00,0.0044
tether,OKEx,DPY/USDT, 9850510,1.01,0.0042
tether,Coinbene,ETH/USDT,8969790,1.01,0.0039000000000000003
tether,Upbit,BTC/USDT,8438350,1.00,0.0036
tether,ZB.COM,ETH/USDT,6522370,1.00,0.0028000000000000004
tether,Huobi,OMG/USDT,6423180,0.999031,0.0028000000000000004
tether,Gate.io,BTC/USDT,5780250,1.00,0.0025
tether,OKEx,NEO/USDT,5332890,0.995411,0.0023
tether,HitBTC,ETH/USDT,5134040,0.986165,0.0022
tether,Trade By Trade,BTC/USDT,4516640,1.03,0.0019
tether,Huobi,ZIL/USDT,4493330,0.996728,0.0019
tether,ZB.COM,EOS/USDT,4354420,0.985957,0.0019
tether,Coinbene,XRP/USDT,4188490,1.00,0.0018
tether,Coinbene,BCH/USDT,4094730 ,1.01,0.0018
tether,Poloniex,XRP/USDT,4069790,1.00,0.0018
tether,Huobi,ZEC/USDT,3962180,1.01,0.0017000000000000001
tether,Gate.io,ETH/USDT,3905800,1.00,0.0017000000000000001
tether,HitBTC,BCH/USDT,3753850,0.984519,0.0016
tether,OKEx,PST/USDT,3294360,1.01,0.0014000000000000002
tether,Poloniex,BCH/USDT,3094230,1.00,0.0013
tether,Bibox,BIX/USDT,3094010, 1.01,0.0013
tether,OKEx,QTUM/USDT,2959110,1.01,0.0013
tether,Poloniex,ETH/USDT,2905210,1.00,0.0013
tether,HitBTC,LTC/USDT,2798430,0.985052,0.0012
tether,Poloniex,LTC/USDT,2773290,0.997572,0.0012
tether,HitBTC,XMR/USDT,2720660 ,0.985471,0.0012
tether,Bittrex,ETH/USDT,2690210,1.00,0.0012
tether,Gate.io,EOS/USDT,2537450,0.998520,0.0011
tether,Bittrex,LTC/USDT,2535170,0.998228,0.0011
tether,ZB.COM,ETC/USDT,2508380,0.996449,0.0011
tether,Kucoin,BTC/USDT,2326200,1.00,0.001
tether,HitBTC,DASH/USDT,2314150,0.988686,0.001
tether,Bittrex,BCC/USDT,2303020, 1.00,0.001
tether,HitBTC,ZEC/USDT,2284560,0.985402,0.001
tether,Bibox,BTC/USDT,2210540,1.01,0.001
tether,Bittrex,NEO/USDT,2188070,0.993701,0.0009
tether,OKEx,IOTA/USDT,2141520,0.994434,0.0009
tether,ZB.COM,BCC/USDT,2076640 ,1.00,0.0009
tether,Poloniex,ETC/USDT,2051990,1.00,0.0009
tether,Bittrex,ADA/USDT,2044890,1.01,0.0009
tether,Bibox,LTC/USDT,1997450,1.01,0.0009
tether,OKEx,MOF/USDT,1988700,1.00,0.0009
tether,Bibox,ETH/USDT,1860210,1.01,0.0008
tether,Coinbene,LTC/USDT,1823370,1.00,0.0008
tether,Huobi,HSR/USDT,1727800,1.01,0.0007000000000000001
tether,ZB.COM,LTC/USDT,1705580,0.994675,0.0007000000000000001
tether,Bittrex,XRP/USDT,1601570,0.995194,0.0007000000000000001
tether,OKEx,IOST/USDT,1519400,0.987509,0.0007000000000000001
tether,Huobi,ELF/USDT,1489100,1.00,0.0006
tether,Liqui,SRN/USDT, 1436130,0.994233,0.0006
tether,EXX,BTC/USDT,1409520,1.01,0.0006
tether,Huobi,STORJ/USDT,1402590,1.00,0.0006
tether,Huobi,DTA/USDT,1381980,0.999563,0.0006
tether,Liqui,BTC/USDT,1376750,1.01,0.0006
tether,Bibox,EOS/USDT,1363370,1.01,0.0006
tether,OKEx,BTM/USDT,1348950,2.33,0.0006
tether,AEX,BTC/USDT,1297380,1.01,0.0006
tether,HitBTC,EOS/USDT,1295920,0.984452,0.0006
tether,Huobi,XEM/USDT,1253470,0.999827,0.0005
tether,Huobi,TRX/USDT,1227700,0.994360,0.0005
tether,Huobi,NEO/USDT,1215040,0.998997,0.0005
tether,Liqui,ADX/USDT,1212050,1.00,0.0005
tether,Cryptopia,BTC/USDT,1207660,0.999207,0.0005
tether,Huobi,LET/USDT,1204730,1.00,0.0005
tether,Liqui,ETH/USDT,1158430,1.00,0.0005
tether,Huobi,VEN/USDT,1157140,1.02,0.0005
tether,Huobi,RUFF/USDT,1135940,1.01,0.0005
tether,Bittrex,ETC/USDT,1112470,1.00,0.0005
tether,EXX,ETH/USDT,1087380,1.01,0.0005
tether,Liqui,GUP/USDT,1023640,1.03,0.0004
tether,C2CX,BTC/USDT,1014960,1.00,0.0004
tether,Gate.io,BTM/USDT,1004350,2.36,0.0004
tether,Bittrex,OMG/USDT,998293,0.996962,0.0004
tether,OKEx,ELF/USDT,962263,1.01,0.0004
tether,Liqui,TRX/USDT,946532,1.00,0.0004
tether,Huobi,ELA/USDT,941117,1.00,0.0004
tether,OKEx,RFR/USDT,893674,0.994819,0.0004
tether,Bittrex,DASH/USDT,866785,0.999775,0.0004
tether,Poloniex,XMR/USDT,861387,1.00,0.0004
tether,Gate.io,LTC/USDT,846491,0.998491,0.0004
tether,Huobi,QTUM/USDT,831374,1.01,0.0004
tether,Poloniex,STR/USDT,826552,1.01,0.0004
tether,Huobi,CVC/USDT,800879,1.00,0.0003
tether,Gate.io,DOGE/USDT,784819,1.02,0.0003
tether,Kraken,USDT/USD,778095 ,1.00,0.0003
tether,OKEx,XEM/USDT,760646,1.04,0.0003
tether,AEX,BCC/USDT,751545,1.00,0.0003
tether,Trade By Trade,LTC/USDT,748973,1.02,0.0003
tether,ZB.COM,BTS/USDT,746050,1.01,0.0003
tether,Bittrex,XMR/USDT,738124,1.00,0.0003
tether,Huobi,GNT/USDT,728541,1.00,0.0003
tether,OKEx,MANA/USDT,694360,0.972826,0.0003
tether,OKEx,NAS/USDT,690811,0.991851,0.0003
tether,Gate.io,OCN/USDT,679718,1.00,0.0003
tether,Poloniex,ZEC/USDT,679487,1.01,0.0003
tether,Coinut,LTC/USDT,663528,0.998543,0.0003
tether,Bittrex,XVG/USDT,660297,1.00,0.0003
tether,Huobi,SMT/USDT,653336,1.00,0.0003
tether,Exmo,BTC/USDT,649884,1.01,0.0003
tether,Gate.io,ETC/USDT,636231,1.00,0.0003
tether,ZB.COM,HSR/USDT,630473,0.995478,0.0003
tether,HitBTC,BTG/USDT,608562,1.02,0.0003
tether,AEX,ETH/USDT,605184,1.01,0.0003
tether,Upbit,ADA/USDT,599392, 1.02,0.0003
tether,Kucoin,ETH/USDT,590504,0.996467,0.0003
tether,Trade By Trade,BCH/USDT,590476,1.14,0.0003
tether,Gate.io,BCD/USDT,573159,4.42,0.0002
tether,OKEx,BCD/USDT,567876,4.38,0.0002
tether,C2CX,ETH/USDT,555792,1.00,0.0002
tether,OKEx,OF/USDT,534803,1.05,0.0002
tether,Trade By Trade,DASH/USDT,503546,1.02,0.0002
tether,Huobi,SNT/USDT,493208,1.03,0.0002
tether,Gate.io,ONT/USDT,490144,0.943391,0.0002
tether,Poloniex,DASH/USDT,489904,1.00,0.0002
tether,AEX,ETC/USDT,480576,1.01,0.0002
tether,OKEx,HSR/USDT,479966, 1.00,0.0002
tether,HitBTC,VIB/USDT,467387,0.988340,0.0002
tether,HitBTC,BNT/USDT,455385,0.983574,0.0002
tether,HitBTC,STX/USDT,447489,1.00,0.0002
tether,ZB.COM,XRP/USDT,440604,0.998830,0.0002
tether,OKEx,XUC/USDT,437363,1.01,0.0002
tether,AEX,LTC/USDT,420365,0.999489,0.0002
tether,HitBTC,DOGE/USDT,414209,0.990384,0.0002
tether,C2CX,BCH/USDT,411556,1.00,0.0002
tether,Gate.io,AE/USDT,405342,1.00,0.0002
tether,Bittrex,BTG/USDT,397599,1.04,0.0002
tether,Gate.io,TSL/USDT,394069,0.976865,0.0002
tether,Gate.io,XRP/USDT,390271,1.00,0.0002
tether,OKEx,INS/USDT,385761,1.01,0.0002
tether,HitBTC,ETC/USDT,366780,0.986346,0.0002
tether,OKEx,DASH/USDT,352948,1.01,0.0002
tether,HitBTC,TRX/USDT,345251,0.986015,0.0001
tether,OKEx,LRC/USDT,343535,0.985031,0.0001
tether,HitBTC,XDN/USDT,343317,0.980924,0.0001
tether,OKEx,INT/USDT,337244,0.996995,0.0001
tether,Poloniex,NXT/USDT,331111,1.00,0.0001
tether,EXX,ETC/USDT,325748,1.00,0.0001
tether,Bittrex,ZEC/USDT,323875,1.00,0.0001
tether,Gate.io,GTC/USDT,319249,1.01,0.0001
tether,Gate.io,LRC/USDT,318792,0.994351 ,0.0001
tether,Gate.io,ZIL/USDT,315951,1.00,0.0001
tether,Upbit,XRP/USDT,315601,0.998830,0.0001
tether,OKEx,ACT/USDT,314468,1.00,0.0001
tether,OKEx,SWFTC/USDT,311164,1.01,0.0001
tether,Coinut,BTC/USDT,310118,1.00,0.0001
tether,Gate.io,NEO/USDT,309761,0.995551,0.0001
tether,OKEx,XLM/USDT,297986,1.02,0.0001
tether,EXX,QTUM/USDT,295463,0.999060,0.0001
tether,Gate.io,THETA/USDT,279365,0.997015,0.0001
tether,EXX,LTC/USDT,275447,1.00,0.0001
tether,Kucoin,NEO/USDT,255466,0.994353,0.0001
tether,Coinbene,MOAC/USDT,251252,1.01,0.0001
tether,Coinut,ETH/USDT,249829,1.01,0.0001
tether,OKEx,LIGHT/USDT,246227,0.997488,0.0001
tether,OKEx,BKX/USDT,245452,1.00,0.0001
tether,Gate.io,JNT/USDT,243878,0.970202,0.0001
tether,Upbit,NEO/USDT,243379,0.994570,0.0001
tether,Gate.io,QTUM/USDT,240047,1.02,0.0001
tether,OKEx,SHOW/USDT,239140,1.01,0.0001
tether,HitBTC,FUEL/USDT,236913,0.998945,0.0001
tether,OKEx,AAC/USDT,223717,1.01,0.0001
tether,Coinut,ETC/USDT,221560,1.00,0.0001
tether,OKEx,FAIR/USDT,220260,0.986271,0.0001
tether,C2CX,ETC/USDT,218750,1.00,0.0001
tether,OKEx,OMG/USDT,213202,1.01,0.0001
tether,Gate.io,TRX/USDT,210326,0.998873,0.0001
tether,ZB.COM,QTUM/USDT,207344,1.01,0.0001
tether,HitBTC,XTZ/USDT,197564,0.990959,0.0001
tether,Gate.io,GEM/USDT,196096,0.998268,0.0001
tether,Gate.io,BCH/USDT,193564,1.01,0.0001
tether,C2CX,LTC/USDT,183961,1.00,0.0001
tether,HitBTC,NGC/USDT,182219,1.04,0.0001
tether,Gate.io,VEN/USDT,180588,1.01,0.0001
tether,Coinbene,OMG/USDT, 174393,0.993531,0.0001
tether,HitBTC,XEM/USDT,171127,0.996671,0.0001
tether,Gate.io,NAS/USDT,170990,1.01,0.0001
tether,OKEx,AUTO/USDT,166090,0.995163,0.0001
tether,Kucoin,XRB/USDT,165134,1.01,0.0001
tether,OKEx,ITC/USDT,164847,1.02,0.0001
tether,OKEx,DGD/USDT,156030,1.05,0.0001
tether,HitBTC,BMC/USDT,155657,1.05,0.0001
tether,Coinbene,BCD/USDT,155470,4.33,0.0001
tether,Upbit,OMG/USDT,151658,0.996962,0.0001
tether,OKEx,SMT/USDT,151520,1.01,0.0001
tether,HitBTC,AIR/USDT,146861,1.00,0.0001
tether,Gate.io,RUFF/USDT, 146615,1.01,0.0001
tether,Coinbene,SWTC/USDT,137792,1.01,0.0001
tether,Trade By Trade,STRAT/USDT,135785,1.04,0.0001
tether,Gate.io,HSR/USDT,135424,1.00,0.0001
tether,Liqui,KNC/USDT,134880,1.00,0.0001
tether,Gate.io,ADA/USDT,134680,0.998767,0.0001
tether,OKEx,THETA/USDT,133933,1.00,0.0001
tether,ZB.COM,HLC/USDT,131982,1.04,0.0001
tether,Bibox,QTUM/USDT,127290,0.993303,0.0001
tether,Coinbene,CMT/USDT,127149,1.04,0.0001
tether,Gate.io,GXS/USDT,126613,0.997918,0.0001
tether,Liqui,BAT/USDT,126285,1.01,0.0001
tether,HitBTC,WRC/USDT,125565 ,0.953868,0.0001
tether,Exmo,USDT/USD,124630,1.03,0.0001
tether,Upbit,ETH/USDT,122901,1.00,0.0001
tether,Gate.io,XMR/USDT,122593,1.00,0.0001
tether,Trade By Trade,PIVX/USDT,118775,1.02,0.0001
tether,OKEx,CHAT/USDT,116108,1.02,0.0001
tether,Cryptopia,ETN/USDT,112697,0.974876,0.0
tether,OKEx,ABT/USDT,110319,0.987418,0.0
tether,Trade By Trade,NXS/USDT,108356,0.971917,0.0
tether,ZB.COM,CHAT/USDT,107511,0.996967,0.0
tether,HitBTC,NXT/USDT,107430,0.984666,0.0
tether,OKEx,AMM/USDT,106898,1.01,0.0
tether,C2CX,ZEC/USDT,104979,1.01,0.0
tether,OKEx,1ST/USDT,102690,0.990259,0.0
tether,HitBTC,ZRX/USDT,101470,0.979108,0.0
tether,Kucoin,DRGN/USDT,101310,0.979263,0.0
tether,Liqui,WINGS/USDT,99865,1.00,0.0
tether,Gate.io,BTS/USDT,98974,1.00,0.0
tether,Gate.io,LEDU/USDT,97799,1.03,0.0
tether,Upbit,BCC/USDT,96950,0.996660,0.0
tether,OKEx,TRX/USDT,95805,1.01,0.0
tether,Gate.io,DDD/USDT,95263,1.01,0.0
tether,Gate.io,BLZ/USDT,95148,1.00,0.0
tether,Coinbene,NULS/USDT,93681,1.02,0.0
tether,OKEx,KCASH/USDT,93360,1.01,0.0
tether,OKEx,XMR/USDT,92176,0.987137,0.0
tether,EXX,HSR/USDT,91761,0.997026,0.0
tether,Tidex,BTC/USDT,91495,1.00,0.0
tether,Liqui,SALT/USDT,90455,0.990772,0.0
tether,Trade By Trade,RADS/USDT,90258,0.990773,0.0
tether,Liqui,BCC/USDT,89808,0.995766,0.0
tether,Bittrex,NXT/USDT,89639,1.04,0.0
tether,Gate.io,XLM/USDT,89004,1.01,0.0
tether,Gate.io,SMT/USDT,88438,0.993128,0.0
tether,Cryptopia,SKY/USDT,88169,1.00,0.0
tether,Cryptopia,LTC/USDT,87600,1.00,0.0
tether,Liqui,SNM/USDT,86815,0.996699,0.0
tether,Liqui,SNT/USDT,86790,1.04,0.0
tether,Liqui,SAN/USDT,86666,0.998776,0.0
tether,Kucoin,LTC/USDT,85715,0.977682,0.0
tether,Trade By Trade,NMC/USDT,85209,1.02,0.0
tether,Liqui,WAVES/USDT,85193,0.996123,0.0
tether,Tidex,ETH/USDT,85041,0.996598,0.0
tether,Upbit,ETC/USDT,84595,0.995522,0.0
tether,Liqui,ICN/USDT,84494,1.00,0.0
tether,Liqui,DASH/USDT,84187,1.01,0.0
tether,Liqui,TAAS/USDT,82813,1.01,0.0
tether,Poloniex,REP/USDT, 82752,0.988877,0.0
tether,Liqui,AST/USDT,82645,1.01,0.0
tether,Liqui,TNT/USDT,82023,0.998596,0.0
tether,OKEx,PRA/USDT,80813,0.990753,0.0
tether,HitBTC,PRG/USDT,80713,0.985218,0.0
tether,AEX,DASH/USDT,79962,1.01,0.0
tether,Liqui,AE/USDT,79761,1.01,0.0
tether,Liqui,MLN/USDT,79561,1.00,0.0
tether,OKEx,RCT/USDT,79185,0.998146,0.0
tether,Liqui,GNT/USDT,78666,1.01,0.0
tether,Coinbene,AE/USDT,78345,1.00,0.0
tether,OKEx,VEE/USDT,77666,1.02,0.0
tether,Liqui,LTC/USDT,77630 ,0.995626,0.0
tether,OKEx,NULS/USDT,76586,1.01,0.0
tether,OKEx,SSC/USDT,76112,1.01,0.0
tether,Liqui,BMC/USDT,75331,0.988363,0.0
tether,OKEx,UGC/USDT,73118,1.02,0.0
tether,Liqui,EOS/USDT,72302,1.00,0.0
tether,Exmo,ETH/USDT,72299,1.01,0.0
tether,OKEx,HOT/USDT,71965,1.03 ,0.0
tether,Tidex,WAVES/USDT,71529,0.998685,0.0
tether,Liqui,STX/USDT,71070,1.01,0.0
tether,Kucoin,KCS/USDT,70468,0.997417,0.0
tether,Gate.io,BTO/USDT,70088,1.00,0.0
tether,Gate.io,ABT/USDT,67596,0.985311,0.0
tether,OKEx,CAN/USDT,66690,0.985649,0.0
tether,Trade By Trade,PPC/USDT,66416,1.02,0.0
tether,Trade By Trade,NEOS/USDT,65409,1.01,0.0
tether,Cryptopia,ETH/USDT,65211,1.01,0.0
tether,Liqui,SNGLS/USDT,62953,1.00,0.0
tether,C2CX,DASH/USDT,62916,1.00,0.0
tether,Liqui,MYST/USDT,62688,1.01 ,0.0
tether,Cryptopia,ORME/USDT,62347,0.985103,0.0
tether,Trade By Trade,ION/USDT,60702,1.01,0.0
tether,Liqui,QRL/USDT,60180,1.01,0.0
tether,Gate.io,BCX/USDT,59415,0.846833,0.0
tether,Gate.io,ZEC/USDT,58964,1.02,0.0
tether,Liqui,PTOY/USDT,58657,0.991790,0.0
tether,Gate.io,DGD/USDT,58518,1.01,0.0
tether,HitBTC,TNT/USDT,58158,0.985260,0.0
